
Level: 2; diagrams count: 4
2 2 1 1   1 1   1   |216
2 2 1 1   1   1   1   |234
2 2 1   2 2   |124
2 2 1   2 1 1   |176
2 2 1   2 1   1   |406
2 2 1   2   2   |261
2 2 1   2   1   1   |456
2 2 1   1 1 1   1   |119
2 2 1   1 1   1 1   |166
2 2 1   1 1   1   1   |368
2 2 1   1   1   1   1   |215
2 2   2 2   1   |86
2 2   2 1   2   |197
2 2   2 1   1 1   |159
2 2   2 1   1   1   |368
2 2   2   2   1   |244
2 2   2   1   1   1   |235
2 2   1 1   1 1   1   |112
2 2   1 1   1   1   1   |190
2 2   1   1   1   1   1   |85
2 1 1 1 1 1 1   1   |8
2 1 1 1 1 1   2   |27
2 1 1 1 1 1   1 1   |40
2 1 1 1 1 1   1   1   |48
2 1 1 1 1   2 1   |108
2 1 1 1 1   2   1   |135
2 1 1 1 1   1 1 1   |72
2 1 1 1 1   1 1   1   |112
2 1 1 1 1   1   1   1   |120
2 1 1 1   2 1 1   |135
2 1 1 1   2 1   1   |243
2 1 1 1   2   2   |145
2 1 1 1   2   1   1   |270
2 1 1 1   1 1 1 1   |40
2 1 1 1   1 1 1   1   |112
2 1 1 1   1 1   1 1   |128
2 1 1 1   1 1   1   1   |280
2 1 1 1   1   1   1   1   |160
2 1 1   2 1 1   1   |135
2 1 1   2 1   2   |216
2 1 1   2 1   1 1   |189
2 1 1   2 1   1   1   |432
2 1 1   2   2   1   |264
2 1 1   2   1   1   1   |270
2 1 1   1 1 1   1 1   |96
2 1 1   1 1 1   1   1   |168
2 1 1   1 1   1 1   1   |168
2 1 1   1 1   1   1   1   |280
2 1 1   1   1   1   1   1   |120
2 1   2 1   2 1   |91
2 1   2 1   2   1   |230
2 1   2 1   1 1   1   |135
2 1   2 1   1   1   1   |243
2 1   2   2   2   |93
2 1   2   2   1   1   |187
2 1   2   1   1   1   1   |135
2 1   1 1   1 1   1 1   |40
2 1   1 1   1 1   1   1   |112
2 1   1 1   1   1   1   1   |112
2 1   1   1   1   1   1   1   |48
2   2   2   2   1   |42
2   2   2   1   1   1   |48
2   2   1   1   1   1   1   |27
2   1   1   1   1   1   1   1   |8
1 1 1 1 1 1 1 1 1   |1
1 1 1 1 1 1 1 1  1   |8
1 1 1 1 1 1 1  1 1   |27
1 1 1 1 1 1 1  1  1   |28
1 1 1 1 1 1 1  1   1   |35
1 1 1 1 1 1  1 1 1   |48
1 1 1 1 1 1  1 1  1   |105
1 1 1 1 1 1  1  1  1   |56
1 1 1 1 1 1  1  1   1   |133
1 1 1 1 1 1  1 1   1   |75
1 1 1 1 1 1  1   1 1   |90
1 1 1 1 1 1  1   1  1   |77
1 1 1 1 1 1  1   1   1   |98
1 1 1 1 1  1 1 1 1   |42
1 1 1 1 1  1 1 1  1   |162
1 1 1 1 1  1 1  1 1   |120
1 1 1 1 1  1 1  1  1   |189
1 1 1 1 1  1 1  1   1   |387
1 1 1 1 1  1  1  1  1   |70
1 1 1 1 1  1  1  1   1   |245
1 1 1 1 1  1  1   1 1   |287
1 1 1 1 1  1  1   1  1   |280
1 1 1 1 1  1  1   1   1   |315
1 1 1 1 1  1 1 1   1   |90
1 1 1 1 1  1 1   1 1   |210
1 1 1 1 1  1 1   1  1   |198
1 1 1 1 1  1 1   1   1   |232
1 1 1 1 1  1   1 1 1   |125
1 1 1 1 1  1   1 1  1   |103
1 1 1 1 1  1   1  1   1   |245
1 1 1 1 1  1   1 1   1   |167
1 1 1 1 1  1   1   1   1   |175
1 1 1 1  1 1 1 1  1   |84
1 1 1 1  1 1 1  1 1   |168
1 1 1 1  1 1 1  1  1   |216
1 1 1 1  1 1 1  1   1   |414
1 1 1 1  1 1  1 1  1   |216
1 1 1 1  1 1  1  1  1   |189
1 1 1 1  1 1  1  1   1   |621
1 1 1 1  1 1  1 1   1   |288
1 1 1 1  1 1  1   1 1   |666
1 1 1 1  1 1  1   1  1   |675
1 1 1 1  1 1  1   1   1   |740
1 1 1 1  1  1  1  1  1   |56
1 1 1 1  1  1  1  1   1   |259
1 1 1 1  1  1  1   1 1   |420
1 1 1 1  1  1  1   1  1   |441
1 1 1 1  1  1  1   1   1   |476
1 1 1 1  1  1   1 1 1   |281
1 1 1 1  1  1   1 1  1   |316
1 1 1 1  1  1   1  1  1   |238
1 1 1 1  1  1   1  1   1   |728
1 1 1 1  1  1   1 1   1   |406
1 1 1 1  1  1   1   1   1   |434
1 1 1 1  1 1 1 1   1   |42
1 1 1 1  1 1 1   1 1   |202
1 1 1 1  1 1 1   1  1   |198
1 1 1 1  1 1 1   1   1   |226
1 1 1 1  1 1   1 1 1   |223
1 1 1 1  1 1   1 1  1   |394
1 1 1 1  1 1   1  1   1   |551
1 1 1 1  1 1   1 1   1   |324
1 1 1 1  1 1   1   1   1   |342
1 1 1 1  1   1 1 1 1   |63
1 1 1 1  1   1 1 1  1   |76
1 1 1 1  1   1 1  1   1   |212
1 1 1 1  1   1  1   1  1   |217
1 1 1 1  1   1  1   1   1   |378
1 1 1 1  1   1 1 1   1   |146
1 1 1 1  1   1 1   1 1   |164
1 1 1 1  1   1 1   1   1   |352
1 1 1 1  1   1   1   1   1   |196
1 1 1  1 1 1  1 1 1   |42
1 1 1  1 1 1  1 1  1   |168
1 1 1  1 1 1  1  1  1   |120
1 1 1  1 1 1  1  1   1   |384
1 1 1  1 1 1  1 1   1   |210
1 1 1  1 1 1  1   1 1   |396
1 1 1  1 1 1  1   1  1   |408
1 1 1  1 1 1  1   1   1   |443
1 1 1  1 1  1 1  1 1   |84
1 1 1  1 1  1 1  1  1   |162
1 1 1  1 1  1 1  1   1   |468
1 1 1  1 1  1  1  1  1   |105
1 1 1  1 1  1  1  1   1   |471
1 1 1  1 1  1  1   1 1   |729
1 1 1  1 1  1  1   1  1   |783
1 1 1  1 1  1  1   1   1   |836
1 1 1  1 1  1 1   1 1   |396
1 1 1  1 1  1 1   1  1   |415
1 1 1  1 1  1 1   1   1   |448
1 1 1  1 1  1   1 1 1   |368
1 1 1  1 1  1   1 1  1   |888
1 1 1  1 1  1   1  1  1   |417
1 1 1  1 1  1   1  1   1   |1252
1 1 1  1 1  1   1 1   1   |665
1 1 1  1 1  1   1   1   1   |717
1 1 1  1  1  1  1  1  1   |28
1 1 1  1  1  1  1  1   1   |161
1 1 1  1  1  1  1   1 1   |315
1 1 1  1  1  1  1   1  1   |364
1 1 1  1  1  1  1   1   1   |385
1 1 1  1  1  1   1 1 1   |230
1 1 1  1  1  1   1 1  1   |370
1 1 1  1  1  1   1  1  1   |357
1 1 1  1  1  1   1  1   1   |875
1 1 1  1  1  1   1 1   1   |434
1 1 1  1  1  1   1   1   1   |490
1 1 1  1  1   1 1 1  1   |141
1 1 1  1  1   1 1  1  1   |269
1 1 1  1  1   1  1  1   1   |518
1 1 1  1  1   1 1  1   1   |480
1 1 1  1  1   1  1   1  1   |511
1 1 1  1  1   1  1   1   1   |840
1 1 1  1  1   1 1 1   1   |197
1 1 1  1  1   1 1   1 1   |266
1 1 1  1  1   1 1   1   1   |588
1 1 1  1  1   1   1   1   1   |350
1 1 1  1 1 1   1 1 1   |117
1 1 1  1 1 1   1 1  1   |249
1 1 1  1 1 1   1  1   1   |323
1 1 1  1 1 1   1 1   1   |182
1 1 1  1 1 1   1   1   1   |193
1 1 1  1 1   1 1 1  1   |160
1 1 1  1 1   1 1  1 1   |167
1 1 1  1 1   1 1  1   1   |666
1 1 1  1 1   1  1   1  1   |365
1 1 1  1 1   1  1   1   1   |612
1 1 1  1 1   1 1 1   1   |161
1 1 1  1 1   1 1   1 1   |218
1 1 1  1 1   1 1   1   1   |472
1 1 1  1 1   1   1   1   1   |267
1 1 1  1   1 1 1  1   1   |82
1 1 1  1   1 1  1   1 1   |104
1 1 1  1   1 1  1   1  1   |218
1 1 1  1   1 1  1   1   1   |305
1 1 1  1   1  1   1  1   1   |329
1 1 1  1   1  1   1   1   1   |322
1 1 1  1   1 1 1   1 1   |116
1 1 1  1   1 1 1   1   1   |199
1 1 1  1   1 1   1 1   1   |194
1 1 1  1   1 1   1   1   1   |319
1 1 1  1   1   1   1   1   1   |133
1 1  1 1  1 1  1 1  1   |42
1 1  1 1  1 1  1  1  1   |48
1 1  1 1  1 1  1  1   1   |204
1 1  1 1  1 1  1 1   1   |84
1 1  1 1  1 1  1   1 1   |288
1 1  1 1  1 1  1   1  1   |317
1 1  1 1  1 1  1   1   1   |336
1 1  1 1  1  1  1  1  1   |27
1 1  1 1  1  1  1  1   1   |153
1 1  1 1  1  1  1   1 1   |291
1 1  1 1  1  1  1   1  1   |342
1 1  1 1  1  1  1   1   1   |360
1 1  1 1  1  1   1 1  1   |536
1 1  1 1  1  1   1  1  1   |333
1 1  1 1  1  1   1  1   1   |810
1 1  1 1  1  1   1 1   1   |392
1 1  1 1  1  1   1   1   1   |447
1 1  1 1  1 1   1 1  1   |312
1 1  1 1  1 1   1  1  1   |161
1 1  1 1  1 1   1  1   1   |417
1 1  1 1  1 1   1 1   1   |213
1 1  1 1  1 1   1   1   1   |233
1 1  1 1  1   1 1  1 1   |195
1 1  1 1  1   1 1  1  1   |307
1 1  1 1  1   1 1  1   1   |788
1 1  1 1  1   1  1  1   1   |477
1 1  1 1  1   1  1   1  1   |468
1 1  1 1  1   1  1   1   1   |759
1 1  1 1  1   1 1   1 1   |223
1 1  1 1  1   1 1   1   1   |498
1 1  1 1  1   1   1   1   1   |302
1 1  1  1  1  1  1  1  1   |8
1 1  1  1  1  1  1  1   1   |55
1 1  1  1  1  1  1   1 1   |106
1 1  1  1  1  1  1   1  1   |155
1 1  1  1  1  1  1   1   1   |162
1 1  1  1  1  1   1 1  1   |175
1 1  1  1  1  1   1  1  1   |215
1 1  1  1  1  1   1  1   1   |488
1 1  1  1  1  1   1 1   1   |195
1 1  1  1  1  1   1   1   1   |265
1 1  1  1  1   1 1  1  1   |232
1 1  1  1  1   1  1  1  1   |107
1 1  1  1  1   1  1  1   1   |530
1 1  1  1  1   1 1  1   1   |340
1 1  1  1  1   1  1   1  1   |422
1 1  1  1  1   1  1   1   1   |675
1 1  1  1  1   1 1   1 1   |148
1 1  1  1  1   1 1   1   1   |352
1 1  1  1  1   1   1   1   1   |260
1 1  1  1   1 1  1  1   1   |305
1 1  1  1   1  1  1   1  1   |315
1 1  1  1   1  1  1   1   1   |418
1 1  1  1   1 1  1   1 1   |132
1 1  1  1   1 1  1   1  1   |295
1 1  1  1   1 1  1   1   1   |405
1 1  1  1   1  1   1  1   1   |520
1 1  1  1   1  1   1   1   1   |472
1 1  1  1   1 1   1 1   1   |166
1 1  1  1   1 1   1   1   1   |291
1 1  1  1   1   1   1   1   1   |153
1 1  1 1   1 1  1 1   1   |128
1 1  1 1   1 1  1   1 1   |191
1 1  1 1   1 1  1   1  1   |253
1 1  1 1   1 1  1   1   1   |420
1 1  1 1   1  1   1  1   1   |294
1 1  1 1   1  1   1   1   1   |275
1 1  1 1   1 1   1 1   1   |132
1 1  1 1   1 1   1   1   1   |220
1 1  1 1   1   1   1   1   1   |95
1 1  1   1 1  1   1 1  1   |49
1 1  1   1 1  1   1  1   1   |208
1 1  1   1 1  1   1 1   1   |70
1 1  1   1 1  1   1   1   1   |158
1 1  1   1  1   1  1   1  1   |103
1 1  1   1  1   1  1   1   1   |205
1 1  1   1  1   1   1   1   1   |145
1 1  1   1 1   1 1   1 1   |44
1 1  1   1 1   1 1   1   1   |122
1 1  1   1 1   1   1   1   1   |120
1 1  1   1   1   1   1   1   1   |50
1  1  1  1  1  1  1  1  1   |1
1  1  1  1  1  1  1  1   1   |8
1  1  1  1  1  1  1   1  1   |27
1  1  1  1  1  1  1   1   1   |28
1  1  1  1  1  1   1  1  1   |48
1  1  1  1  1  1   1  1   1   |105
1  1  1  1  1  1   1   1   1   |56
1  1  1  1  1   1  1  1  1   |42
1  1  1  1  1   1  1  1   1   |162
1  1  1  1  1   1  1   1  1   |120
1  1  1  1  1   1  1   1   1   |189
1  1  1  1  1   1   1   1   1   |70
1  1  1  1   1  1  1  1   1   |84
1  1  1  1   1  1  1   1  1   |168
1  1  1  1   1  1  1   1   1   |216
1  1  1  1   1  1   1  1   1   |216
1  1  1  1   1  1   1   1   1   |189
1  1  1  1   1   1   1   1   1   |56
1  1  1   1  1  1   1  1  1   |42
1  1  1   1  1  1   1  1   1   |168
1  1  1   1  1  1   1   1   1   |120
1  1  1   1  1   1  1   1  1   |84
1  1  1   1  1   1  1   1   1   |162
1  1  1   1  1   1   1   1   1   |105
1  1  1   1   1   1   1   1   1   |28
1  1   1  1   1  1   1  1   1   |42
1  1   1  1   1  1   1   1   1   |48
1  1   1  1   1   1   1   1   1   |27
1  1   1   1   1   1   1   1   1   |8
1 1 1 1 1 1 1 1   1   |1
1 1 1 1 1 1 1   1 1   |6
1 1 1 1 1 1 1   1   1   |7
1 1 1 1 1 1   1 1 1   |14
1 1 1 1 1 1   1 1   1   |20
1 1 1 1 1 1   1   1   1   |21
1 1 1 1 1   1 1 1 1   |14
1 1 1 1 1   1 1 1   1   |28
1 1 1 1 1   1 1   1 1   |30
1 1 1 1 1   1 1   1   1   |64
1 1 1 1 1   1   1   1   1   |35
1 1 1 1   1 1 1 1   1   |14
1 1 1 1   1 1 1   1 1   |42
1 1 1 1   1 1 1   1   1   |70
1 1 1 1   1 1   1 1   1   |56
1 1 1 1   1 1   1   1   1   |90
1 1 1 1   1   1   1   1   1   |35
1 1 1   1 1 1   1 1 1   |12
1 1 1   1 1 1   1 1   1   |42
1 1 1   1 1 1   1   1   1   |56
1 1 1   1 1   1 1   1 1   |26
1 1 1   1 1   1 1   1   1   |70
1 1 1   1 1   1   1   1   1   |64
1 1 1   1   1   1   1   1   1   |21
1 1   1 1   1 1   1 1   1   |14
1 1   1 1   1 1   1   1   1   |28
1 1   1 1   1   1   1   1   1   |20
1 1   1   1   1   1   1   1   1   |7
1   1   1   1   1   1   1   1   1   |1

Level: 10; diagrams count: 3122
10   |1
9 1   |9
9  1   |9
9   1   |9
8 2   |35
8 1 1   |36
8 1  1   |72
8  2   |35
8  1  1   |36
8  1   1   |72
8 1   1   |36
8   2   |35
8   1   1   |36
7 3   |75
7 2 1   |160
7 2  1   |243
7 1 1 1   |84
7 1 1  1   |252
7 1  2   |243
7 1  1 1   |168
7 1  1  1   |252
7 1  1   1   |420
7  3   |75
7  2  1   |160
7  2   1   |243
7  1  1  1   |84
7  1  1   1   |252
7  1   2   |243
7  1   1  1   |168
7  1   1   1   |252
7 2   1   |83
7 1 1   1   |84
7 1   2   |160
7 1   1 1   |84
7 1   1   1   |168
7   3   |75
7   2   1   |160
7   1   1   1   |84
6 4   |90
6 3 1   |315
6 3  1   |432
6 2 2   |225
6 2 1 1   |350
6 2 1  1   |945
6 2  2   |690
6 2  1 1   |595
6 2  1  1   |720
6 2  1   1   |1090
6 1 1 1 1   |126
6 1 1 1  1   |504
6 1 1  2   |720
6 1 1  1 1   |630
6 1 1  1  1   |756
6 1 1  1   1   |1134
6 1  3   |432
6 1  2 1   |595
6 1  2  1   |945
6 1  2   1   |1315
6 1  1 1  1   |630
6 1  1  1  1   |504
6 1  1  1   1   |1386
6 1  1 1   1   |630
6 1  1   2   |1195
6 1  1   1 1   |756
6 1  1   1  1   |882
6 1  1   1   1   |1260
6  4   |90
6  3  1   |315
6  3   1   |432
6  2  2   |225
6  2  1  1   |350
6  2  1   1   |945
6  2   2   |690
6  2   1  1   |595
6  2   1   1   |720
6  1  1  1  1   |126
6  1  1  1   1   |504
6  1  1   2   |720
6  1  1   1  1   |630
6  1  1   1   1   |756
6  1   3   |432
6  1   2  1   |595
6  1   2   1   |945
6  1   1  1   1   |630
6  1   1   1   1   |504
6 3   1   |117
6 2 1   1   |245
6 2   2   |345
6 2   1 1   |245
6 2   1   1   |370
6 1 1 1   1   |126
6 1 1   2   |350
6 1 1   1 1   |252
6 1 1   1   1   |378
6 1   3   |315
6 1   2 1   |350
6 1   2   1   |700
6 1   1 1   1   |252
6 1   1   1   1   |378
6   4   |90
6   3   1   |315
6   2   2   |225
6   2   1   1   |350
6   1   1   1   1   |126
5 5   |42
5 4 1   |288
5 4  1   |378
5 3 2   |450
5 3 1 1   |567
5 3 1  1   |1458
5 3  2   |962
5 3  1 1   |891
5 3  1  1   |1008
5 3  1   1   |1449
5 2 2 1   |525
5 2 2  1   |1080
5 2 1 1 1   |448
5 2 1 1  1   |1701
5 2 1  2   |2180
5 2 1  1 1   |2058
5 2 1  1  1   |2304
5 2 1  1   1   |3264
5 2  3   |962
5 2  2 1   |1736
5 2  2  1   |2180
5 2  2   1   |2886
5 2  1 1  1   |1856
5 2  1  1  1   |1176
5 2  1  1   1   |3080
5 2  1 1   1   |1654
5 2  1   2   |2462
5 2  1   1 1   |2011
5 2  1   1  1   |1904
5 2  1   1   1   |2632
5 1 1 1 1 1   |126
5 1 1 1 1  1   |630
5 1 1 1  2   |1176
5 1 1 1  1 1   |1134
5 1 1 1  1  1   |1260
5 1 1 1  1   1   |1764
5 1 1  3   |1008
5 1 1  2 1   |1856
5 1 1  2  1   |2304
5 1 1  2   1   |3032
5 1 1  1 1 1   |630
5 1 1  1 1  1   |2016
5 1 1  1  1  1   |1260
5 1 1  1  1   1   |3276
5 1 1  1 1   1   |1764
5 1 1  1   2   |2568
5 1 1  1   1 1   |2142
5 1 1  1   1  1   |2016
5 1 1  1   1   1   |2772
5 1  4   |378
5 1  3 1   |891
5 1  3  1   |1458
5 1  3   1   |1899
5 1  2 1  1   |2058
5 1  2  2   |1080
5 1  2  1  1   |1701
5 1  2  1   1   |4362
5 1  2 1   1   |1856
5 1  2   2   |2977
5 1  2   1 1   |1981
5 1  2   1  1   |2661
5 1  2   1   1   |3157
5 1  1 1  1 1   |630
5 1  1 1  1  1   |1134
5 1  1 1  1   1   |2646
5 1  1  1  1  1   |630
5 1  1  1  1   1   |2394
5 1  1  1   2   |3171
5 1  1  1   1 1   |2142
5 1  1  1   1  1   |2898
5 1  1  1   1   1   |3402
5 1  1 1   2   |1745
5 1  1 1   1 1   |1386
5 1  1 1   1  1   |1512
5 1  1 1   1   1   |1890
5 1  1   3   |1692
5 1  1   2 1   |2193
5 1  1   2  1   |2550
5 1  1   2   1   |3894
5 1  1   1 1  1   |882
5 1  1   1  1   1   |2772
5 1  1   1 1   1   |1512
5 1  1   1   1   1   |2142
5  5   |42
5  4  1   |288
5  4   1   |378
5  3  2   |450
5  3  1  1   |567
5  3  1   1   |1458
5  3   2   |962
5  3   1  1   |891
5  3   1   1   |1008
5  2  2  1   |525
5  2  2   1   |1080
5  2  1  1  1   |448
5  2  1  1   1   |1701
5  2  1   2   |2180
5  2  1   1  1   |2058
5  2  1   1   1   |2304
5  2   3   |962
5  2   2  1   |1736
5  2   2   1   |2180
5  2   1  1   1   |1856
5  2   1   1   1   |1176
5  1  1  1  1  1   |126
5  1  1  1  1   1   |630
5  1  1  1   2   |1176
5  1  1  1   1  1   |1134
5  1  1  1   1   1   |1260
5  1  1   3   |1008
5  1  1   2  1   |1856
5  1  1   2   1   |2304
5  1  1   1  1  1   |630
5  1  1   1  1   1   |2016
5  1  1   1   1   1   |1260
5  1   4   |378
5  1   3  1   |891
5  1   3   1   |1458
5  1   2  1   1   |2058
5  1   2   2   |1080
5  1   2   1   1   |1701
5  1   1  1   1  1   |630
5  1   1  1   1   1   |1134
5  1   1   1   1   1   |630
5 4   1   |90
5 3 1   1   |324
5 3   2   |404
5 3   1 1   |324
5 3   1   1   |441
5 2 2   1   |232
5 2 1 1   1   |357
5 2 1   2   |868
5 2 1   1 1   |714
5 2 1   1   1   |960
5 2   3   |558
5 2   2 1   |868
5 2   2   1   |1312
5 2   1 1   1   |603
5 2   1   1   1   |728
5 1 1 1 1   1   |126
5 1 1 1   2   |448
5 1 1 1   1 1   |378
5 1 1 1   1   1   |504
5 1 1   3   |567
5 1 1   2 1   |896
5 1 1   2   1   |1344
5 1 1   1 1 1   |252
5 1 1   1 1   1   |630
5 1 1   1   1   1   |756
5 1   4   |288
5 1   3 1   |567
5 1   3   1   |1134
5 1   2 1   1   |896
5 1   2   2   |848
5 1   2   1   1   |1344
5 1   1 1   1 1   |252
5 1   1 1   1   1   |630
5 1   1   1   1   1   |504
5   5   |42
5   4   1   |288
5   3   2   |450
5   3   1   1   |567
5   2   2   1   |525
5   2   1   1   1   |448
5   1   1   1   1   1   |126
4 4 2   |252
4 4 1 1   |300
4 4 1  1   |756
4 4  2   |480
4 4  1 1   |456
4 4  1  1   |504
4 4  1   1   |708
4 3 3   |210
4 3 2 1   |768
4 3 2  1   |1512
4 3 1 1 1   |525
4 3 1 1  1   |1944
4 3 1  2   |2375
4 3 1  1 1   |2313
4 3 1  1  1   |2520
4 3 1  1   1   |3465
4 3  3   |928
4 3  2 1   |1855
4 3  2  1   |2165
4 3  2   1   |2792
4 3  1 1  1   |1995
4 3  1  1  1   |1176
4 3  1  1   1   |3003
4 3  1 1   1   |1677
4 3  1   2   |2297
4 3  1   1 1   |2046
4 3  1   1  1   |1827
4 3  1   1   1   |2478
4 2 2 2   |300
4 2 2 1 1   |567
4 2 2 1  1   |1944
4 2 2  2   |1890
4 2 2  1 1   |1862
4 2 2  1  1   |2016
4 2 2  1   1   |2744
4 2 1 1 1 1   |350
4 2 1 1 1  1   |1701
4 2 1 1  2   |3003
4 2 1 1  1 1   |3003
4 2 1 1  1  1   |3240
4 2 1 1  1   1   |4380
4 2 1  3   |2165
4 2 1  2 1   |4630
4 2 1  2  1   |5312
4 2 1  2   1   |6778
4 2 1  1 1 1   |1652
4 2 1  1 1  1   |5080
4 2 1  1  1  1   |2940
4 2 1  1  1   1   |7420
4 2 1  1 1   1   |4154
4 2 1  1   2   |5498
4 2 1  1   1 1   |5057
4 2 1  1   1  1   |4480
4 2 1  1   1   1   |6020
4 2  4   |480
4 2  3 1   |1855
4 2  3  1   |2375
4 2  3   1   |3002
4 2  2 2   |1004
4 2  2 1  1   |4630
4 2  2  2   |1890
4 2  2  1  1   |3003
4 2  2  1   1   |7472
4 2  2 1   1   |3824
4 2  2   2   |4875
4 2  2   1 1   |4122
4 2  2   1  1   |4469
4 2  2   1   1   |5235
4 2  1 1  1 1   |1539
4 2  1 1  1  1   |2590
4 2  1 1  1   1   |5768
4 2  1  1  1  1   |1134
4 2  1  1  1   1   |4186
4 2  1  1   2   |5277
4 2  1  1   1 1   |4530
4 2  1  1   1  1   |4970
4 2  1  1   1   1   |5754
4 2  1 1   2   |3519
4 2  1 1   1 1   |3153
4 2  1 1   1  1   |3178
4 2  1 1   1   1   |3879
4 2  1   3   |2472
4 2  1   2 1   |4506
4 2  1   2  1   |4164
4 2  1   2   1   |6180
4 2  1   1 1  1   |1752
4 2  1   1  1   1   |4620
4 2  1   1 1   1   |2991
4 2  1   1   1   1   |3486
4 1 1 1 1 1 1   |84
4 1 1 1 1 1  1   |504
4 1 1 1 1  2   |1134
4 1 1 1 1  1 1   |1176
4 1 1 1 1  1  1   |1260
4 1 1 1 1  1   1   |1680
4 1 1 1  3   |1176
4 1 1 1  2 1   |2590
4 1 1 1  2  1   |2940
4 1 1 1  2   1   |3724
4 1 1 1  1 1 1   |1176
4 1 1 1  1 1  1   |2940
4 1 1 1  1  1  1   |1680
4 1 1 1  1  1   1   |4200
4 1 1 1  1 1   1   |2352
4 1 1 1  1   2   |2996
4 1 1 1  1   1 1   |2856
4 1 1 1  1   1  1   |2520
4 1 1 1  1   1   1   |3360
4 1 1  4   |504
4 1 1  3 1   |1995
4 1 1  3  1   |2520
4 1 1  3   1   |3171
4 1 1  2 1 1   |1539
4 1 1  2 1  1   |5080
4 1 1  2  2   |2016
4 1 1  2  1  1   |3240
4 1 1  2  1   1   |8020
4 1 1  2 1   1   |4129
4 1 1  2   2   |5148
4 1 1  2   1 1   |4458
4 1 1  2   1  1   |4780
4 1 1  2   1   1   |5592
4 1 1  1 1 1  1   |1764
4 1 1  1 1  1 1   |1764
4 1 1  1 1  1  1   |2940
4 1 1  1 1  1   1   |6468
4 1 1  1  1  1  1   |1260
4 1 1  1  1  1   1   |4620
4 1 1  1  1   2   |5664
4 1 1  1  1   1 1   |5040
4 1 1  1  1   1  1   |5460
4 1 1  1  1   1   1   |6300
4 1 1  1 1 1   1   |1176
4 1 1  1 1   2   |3789
4 1 1  1 1   1 1   |3528
4 1 1  1 1   1  1   |3528
4 1 1  1 1   1   1   |4284
4 1 1  1   3   |2583
4 1 1  1   2 1   |4839
4 1 1  1   2  1   |4440
4 1 1  1   2   1   |6540
4 1 1  1   1 1 1   |1596
4 1 1  1   1 1  1   |1932
4 1 1  1   1  1   1   |5040
4 1 1  1   1 1   1   |3276
4 1 1  1   1   1   1   |3780
4 1  4 1   |456
4 1  4  1   |756
4 1  4   1   |960
4 1  3 1  1   |2313
4 1  3  2   |1512
4 1  3  1  1   |1944
4 1  3  1   1   |4833
4 1  3 1   1   |1995
4 1  3   2   |3049
4 1  3   1 1   |2070
4 1  3   1  1   |2889
4 1  3   1   1   |3246
4 1  2 1  2   |1862
4 1  2 1  1 1   |1652
4 1  2 1  1  1   |3003
4 1  2 1  1   1   |6732
4 1  2  2  1   |1944
4 1  2  2   1   |3878
4 1  2  1  1  1   |1701
4 1  2  1  1   1   |6243
4 1  2  1   2   |7570
4 1  2  1   1 1   |5243
4 1  2  1   1  1   |7383
4 1  2  1   1   1   |8183
4 1  2 1   2   |3922
4 1  2 1   1 1   |3241
4 1  2 1   1  1   |3729
4 1  2 1   1   1   |4292
4 1  2   3   |2948
4 1  2   2 1   |4269
4 1  2   2  1   |5896
4 1  2   2   1   |7272
4 1  2   1 1  1   |2190
4 1  2   1  1   1   |6482
4 1  2   1 1   1   |2919
4 1  2   1   1   1   |4053
4 1  1 1  1 1  1   |1176
4 1  1 1  1  1  1   |1176
4 1  1 1  1  1   1   |4116
4 1  1 1  1 1   1   |1764
4 1  1 1  1   2   |4742
4 1  1 1  1   1 1   |4116
4 1  1 1  1   1  1   |4704
4 1  1 1  1   1   1   |5292
4 1  1  1  1  1  1   |504
4 1  1  1  1  1   1   |2436
4 1  1  1  1   2   |4235
4 1  1  1  1   1 1   |3024
4 1  1  1  1   1  1   |4284
4 1  1  1  1   1   1   |4704
4 1  1  1   3   |3159
4 1  1  1   2 1   |4677
4 1  1  1   2  1   |6517
4 1  1  1   2   1   |7917
4 1  1  1   1 1  1   |2520
4 1  1  1   1  1  1   |2352
4 1  1  1   1  1   1   |7392
4 1  1  1   1 1   1   |3276
4 1  1  1   1   1   1   |4536
4 1  1 1   3   |1833
4 1  1 1   2 1   |3300
4 1  1 1   2  1   |3601
4 1  1 1   2   1   |4651
4 1  1 1   1 1  1   |2520
4 1  1 1   1  1   1   |4116
4 1  1 1   1 1   1   |2268
4 1  1 1   1   1   1   |2688
4 1  1   4   |852
4 1  1   3 1   |2358
4 1  1   3  1   |2727
4 1  1   3   1   |4302
4 1  1   2 1  1   |2126
4 1  1   2  1   1   |6954
4 1  1   2 1   1   |3876
4 1  1   2   2   |3458
4 1  1   2   1   1   |5577
4 1  1   1 1  1   1   |1848
4 1  1   1  1   1  1   |2268
4 1  1   1  1   1   1   |4032
4 1  1   1 1   1 1   |1176
4 1  1   1 1   1   1   |2856
4 1  1   1   1   1   1   |2184
4  4  2   |252
4  4  1  1   |300
4  4  1   1   |756
4  4   2   |480
4  4   1  1   |456
4  4   1   1   |504
4  3  3   |210
4  3  2  1   |768
4  3  2   1   |1512
4  3  1  1  1   |525
4  3  1  1   1   |1944
4  3  1   2   |2375
4  3  1   1  1   |2313
4  3  1   1   1   |2520
4  3   3   |928
4  3   2  1   |1855
4  3   2   1   |2165
4  3   1  1   1   |1995
4  3   1   1   1   |1176
4  2  2  2   |300
4  2  2  1  1   |567
4  2  2  1   1   |1944
